UserId,productid,Quantity,OrderDate
6553,12657558,1,06-04-2018
13475,11360722,1,06-04-2018
13475,11659666,1,06-04-2018
17701,12658490,1,06-04-2018
26784,12657990,1,06-04-2018
26784,12436414,1,06-04-2018
26784,12658532,1,06-04-2018
26784,12658532,1,06-04-2018
26784,11659862,1,06-04-2018
26784,11660132,1,06-04-2018
3478,12407276,1,06-04-2018
26784,12657692,1,06-04-2018
26784,12658596,1,06-04-2018
26784,11659728,1,06-04-2018
26784,12657514,1,06-04-2018
26784,12657914,1,06-04-2018
26784,12657514,1,06-04-2018
12714,12657972,1,06-04-2018
12714,12657972,1,06-04-2018
12714,12407132,1,06-04-2018
12714,12407132,1,06-04-2018
12714,12657978,1,06-04-2018
15574,12407832,1,06-04-2018
15574,12657378,1,06-04-2018
4245,11407178,1,06-04-2018
4245,11659954,1,06-04-2018
4245,11659004,1,06-04-2018
4245,12657804,1,06-04-2018
10881,12657996,1,06-04-2018
26784,12657696,1,06-04-2018
26784,12658484,1,06-04-2018
26784,12657694,1,06-04-2018
26784,12657786,1,06-04-2018
6620,12658608,1,06-04-2018
21126,12406930,1,06-04-2018
21126,12406930,1,06-04-2018
25946,12657694,1,06-04-2018
26784,12657692,1,06-04-2018
26784,12406998,1,06-04-2018
26784,12658108,1,06-04-2018
26784,11660134,1,06-04-2018
18431,12658422,1,06-04-2018
18431,11659238,1,06-04-2018
26784,12657382,1,06-04-2018
26784,12657694,1,06-04-2018
26784,12658416,1,06-04-2018
26784,12973004,1,06-04-2018
26784,12657746,1,06-04-2018
26784,12657802,1,06-04-2018
12965,12657728,1,06-04-2018
12965,12973004,1,06-04-2018
8200,12436988,1,06-04-2018
27531,12371314,1,06-04-2018
26784,12360458,1,06-04-2018
26784,11360906,1,06-04-2018
26784,11460676,1,06-04-2018
26784,12657640,1,06-04-2018
26784,11659204,1,06-04-2018
26784,11460792,1,06-04-2018
26784,11659596,1,06-04-2018
26784,11360730,1,06-04-2018
18368,11141530,1,06-04-2018
18368,11149198,1,06-04-2018
18368,12658152,1,06-04-2018
18368,12657792,1,06-04-2018
18368,12658154,1,06-04-2018
18368,12407624,1,06-04-2018
18368,11659640,4,06-04-2018
18368,11659686,1,06-04-2018
18368,12657572,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12407274,1,06-04-2018
18368,12657620,1,06-04-2018
18368,12657618,2,06-04-2018
18368,12657614,1,06-04-2018
18368,12657616,1,06-04-2018
18368,12658518,2,06-04-2018
18368,11360932,1,06-04-2018
18368,11148964,1,06-04-2018
22189,12407132,1,06-04-2018
22189,12407218,1,06-04-2018
21232,11659728,1,06-04-2018
26784,12658016,1,06-04-2018
18368,11141530,1,06-04-2018
18368,11149198,1,06-04-2018
18368,12658152,1,06-04-2018
18368,12657792,1,06-04-2018
18368,12658154,1,06-04-2018
18368,12407624,1,06-04-2018
18368,11659640,4,06-04-2018
18368,11659686,1,06-04-2018
18368,12657572,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12407274,1,06-04-2018
18368,12657620,1,06-04-2018
18368,12657618,2,06-04-2018
18368,12657614,1,06-04-2018
18368,12657616,1,06-04-2018
18368,12658518,2,06-04-2018
18368,11360932,1,06-04-2018
18368,11148964,1,06-04-2018
26784,12658536,1,06-04-2018
26587,11660242,1,06-04-2018
18368,11141530,1,06-04-2018
18368,11149198,1,06-04-2018
18368,12658152,1,06-04-2018
18368,12657792,1,06-04-2018
18368,12658154,1,06-04-2018
18368,12407624,1,06-04-2018
18368,11659640,4,06-04-2018
18368,11659686,1,06-04-2018
18368,12657572,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12407274,1,06-04-2018
18368,12657620,1,06-04-2018
18368,12657618,2,06-04-2018
18368,12657614,1,06-04-2018
18368,12657616,1,06-04-2018
18368,12658518,2,06-04-2018
18368,11360932,1,06-04-2018
18368,11148964,1,06-04-2018
26784,12657562,1,06-04-2018
6622,11659712,1,06-04-2018
18368,11141530,1,06-04-2018
18368,11149198,1,06-04-2018
18368,12658152,1,06-04-2018
18368,12657792,1,06-04-2018
18368,12658154,1,06-04-2018
18368,12407624,1,06-04-2018
18368,11659640,4,06-04-2018
18368,11659686,1,06-04-2018
18368,12657572,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12407274,1,06-04-2018
18368,12657620,1,06-04-2018
18368,12657618,2,06-04-2018
18368,12657614,1,06-04-2018
18368,12657616,1,06-04-2018
18368,12658518,2,06-04-2018
18368,11360932,1,06-04-2018
18368,11148964,1,06-04-2018
26784,12657568,1,06-04-2018
18368,11141530,1,06-04-2018
18368,11149198,1,06-04-2018
18368,12658152,1,06-04-2018
18368,12657792,1,06-04-2018
18368,12658154,1,06-04-2018
18368,12407624,1,06-04-2018
18368,11659640,4,06-04-2018
18368,11659686,1,06-04-2018
18368,12657572,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12407274,1,06-04-2018
18368,12657620,1,06-04-2018
18368,12657618,2,06-04-2018
18368,12657614,1,06-04-2018
18368,12657616,1,06-04-2018
18368,12658518,2,06-04-2018
18368,11360932,1,06-04-2018
18368,11148964,1,06-04-2018
14884,11659852,1,06-04-2018
18368,11141530,1,06-04-2018
18368,11149198,1,06-04-2018
18368,12658152,1,06-04-2018
18368,12657792,1,06-04-2018
18368,12658154,1,06-04-2018
18368,12407624,1,06-04-2018
18368,11659640,4,06-04-2018
18368,11659686,1,06-04-2018
18368,12657572,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12657372,1,06-04-2018
18368,12407274,1,06-04-2018
18368,12657620,1,06-04-2018
18368,12657618,2,06-04-2018
18368,12657614,1,06-04-2018
18368,12657616,1,06-04-2018
18368,12658518,2,06-04-2018
18368,11360932,1,06-04-2018
18368,11148964,1,06-04-2018
4870,11659726,1,06-04-2018
21232,11659728,1,06-04-2018
22432,12658598,1,06-04-2018
26784,11659586,1,06-04-2018
26784,12658458,1,06-04-2018
15314,12657804,1,06-04-2018
26784,12371288,1,06-04-2018
26784,11660196,1,06-04-2018
8885,11659608,1,06-04-2018
8885,12407776,1,06-04-2018
21920,11360994,1,06-04-2018
26784,11714304,1,06-04-2018
26784,11659442,1,06-04-2018
26784,11659586,1,06-04-2018
24965,12657594,1,06-04-2018
24965,11659244,1,06-04-2018
24518,11714570,1,06-04-2018
22491,11659466,1,07-04-2018
22491,12658608,1,07-04-2018
22491,12657734,1,07-04-2018
22491,12407354,1,07-04-2018
26784,11360990,1,07-04-2018
26784,11659862,1,07-04-2018
17567,11360758,1,07-04-2018
22761,11237072,1,07-04-2018
22761,12657432,1,07-04-2018
22761,12658320,1,07-04-2018
22761,12658326,1,07-04-2018
22761,12657754,1,07-04-2018
22761,12657640,1,07-04-2018
22761,12657634,1,07-04-2018
22761,12657636,1,07-04-2018
22761,12657724,1,07-04-2018
22761,11237072,1,07-04-2018
22761,12657432,1,07-04-2018
22761,12658320,1,07-04-2018
22761,12658326,1,07-04-2018
22761,12657754,1,07-04-2018
22761,12657640,1,07-04-2018
22761,12657634,1,07-04-2018
22761,12657636,1,07-04-2018
22761,12657724,1,07-04-2018
8166,11659298,1,07-04-2018
23633,12407532,1,07-04-2018
23633,12371254,1,07-04-2018
26784,12658614,1,07-04-2018
26784,12658532,1,07-04-2018
26784,11360860,1,07-04-2018
26784,11659024,1,07-04-2018
26784,12658608,1,07-04-2018
26784,12658120,1,07-04-2018
9146,12658356,1,07-04-2018
9146,12407664,1,07-04-2018
26784,11660120,1,07-04-2018
26784,11660122,1,07-04-2018
26784,11149934,1,07-04-2018
26784,12657370,1,07-04-2018
26784,12407674,1,07-04-2018
6025,12657560,1,07-04-2018
26784,12658102,1,07-04-2018
21479,12658282,1,07-04-2018
21479,12658316,1,07-04-2018
4761,11659604,1,07-04-2018
22159,11659586,1,07-04-2018
9146,12371348,1,07-04-2018
9146,12407462,1,07-04-2018
9146,12658102,1,07-04-2018
9146,12658128,1,07-04-2018
9146,12658114,1,07-04-2018
9146,12658144,1,07-04-2018
9146,12658154,1,07-04-2018
9146,12658504,1,07-04-2018
9146,11461062,1,07-04-2018
9146,12658522,1,07-04-2018
9146,12657572,1,07-04-2018
9146,11659066,1,07-04-2018
15475,11659222,1,07-04-2018
7345,11659816,1,07-04-2018
7651,12657386,1,07-04-2018
7651,12657384,1,07-04-2018
4774,12658374,1,07-04-2018
13409,12657762,1,07-04-2018
10747,12407414,1,07-04-2018
26784,12407522,1,07-04-2018
26784,12658146,1,07-04-2018
26784,12371342,1,07-04-2018
26784,11139524,1,07-04-2018
18754,12658534,1,07-04-2018
18754,12657604,1,07-04-2018
26784,11659334,1,07-04-2018
26784,11659334,1,07-04-2018
26784,12657910,1,07-04-2018
26784,11660068,1,07-04-2018
26784,12657992,1,07-04-2018
26784,12407166,1,07-04-2018
26784,11659026,1,07-04-2018
26784,11360878,1,07-04-2018
26784,12657730,1,07-04-2018
26784,12657756,1,07-04-2018
26784,12407022,1,07-04-2018
26784,12406874,1,07-04-2018
24157,12360444,1,07-04-2018
24157,11659812,1,07-04-2018
15041,11714318,1,07-04-2018
26784,11659024,1,07-04-2018
24157,12360444,1,07-04-2018
24157,11659812,1,07-04-2018
26784,12657554,1,07-04-2018
26784,12657642,1,07-04-2018
22924,12658298,1,07-04-2018
18091,11659242,1,07-04-2018
18091,12371376,1,07-04-2018
26784,12407834,1,07-04-2018
26784,11659822,1,07-04-2018
26784,11358628,1,07-04-2018
4377,12657552,1,07-04-2018
444,12322646,1,07-04-2018
26784,11659714,1,07-04-2018
26784,12407010,1,07-04-2018
26784,12658250,1,07-04-2018
26784,12658558,1,07-04-2018
25366,12657692,1,07-04-2018
7196,12658534,1,07-04-2018
26784,12658504,1,07-04-2018
26784,12657678,1,07-04-2018
26784,12657706,1,07-04-2018
3145,12658144,1,07-04-2018
26784,12657686,1,07-04-2018
2110,12657644,1,07-04-2018
2110,12657642,1,07-04-2018
25855,11407264,1,07-04-2018
26784,12658038,1,07-04-2018
26784,12658504,1,07-04-2018
26784,11148964,1,07-04-2018
1278,11659618,1,07-04-2018
9031,12658534,1,07-04-2018
9031,12658252,1,07-04-2018
9031,12658388,1,07-04-2018
9031,12658444,1,07-04-2018
6002,12657426,1,07-04-2018
6002,12658112,1,07-04-2018
6002,12657538,1,07-04-2018
24066,12406910,1,07-04-2018
24066,12657398,1,07-04-2018
24066,12658112,1,07-04-2018
26784,12657640,2,07-04-2018
22439,12658532,1,07-04-2018
26784,11659548,1,07-04-2018
26784,12657692,1,07-04-2018
26784,12658282,1,07-04-2018
26784,11659728,1,07-04-2018
12965,12657728,1,07-04-2018
12965,12657808,1,07-04-2018
26784,12657562,1,07-04-2018
26784,12658520,1,07-04-2018
26784,11407280,1,07-04-2018
22986,11714526,1,07-04-2018
5818,11659544,1,07-04-2018
5818,11659804,1,07-04-2018
16952,11659624,1,07-04-2018
14405,11714428,1,07-04-2018
14405,12360380,1,07-04-2018
18055,12407016,1,07-04-2018
26784,12658388,1,07-04-2018
12965,12658232,1,07-04-2018
26784,12658410,1,07-04-2018
26784,12658098,1,07-04-2018
26784,12658102,1,07-04-2018
26784,12658016,1,07-04-2018
26784,12407776,1,07-04-2018
26784,11659740,1,07-04-2018
26784,12407678,1,07-04-2018
26784,12658250,1,07-04-2018
26784,12658250,1,07-04-2018
26784,12657608,1,07-04-2018
4719,12310302,1,07-04-2018
4719,12310302,1,07-04-2018
26784,12657810,1,07-04-2018
26784,11660198,1,07-04-2018
26784,11139524,1,07-04-2018
26298,12658562,1,07-04-2018
26784,11360986,1,07-04-2018
26784,12322662,1,07-04-2018
9901,12658352,1,07-04-2018
9901,12658492,1,07-04-2018
15300,11361054,1,07-04-2018
15300,11360996,1,07-04-2018
18397,12657870,1,07-04-2018
20864,11659840,1,07-04-2018
26784,11460916,1,07-04-2018
26784,11660000,1,07-04-2018
26784,11660006,1,07-04-2018
24487,12658568,1,07-04-2018
25709,12658614,1,07-04-2018
26784,12407814,1,07-04-2018
13435,12407560,1,07-04-2018
8466,12657558,1,07-04-2018
8466,11460864,1,07-04-2018
26784,12657728,1,07-04-2018
23871,12407562,1,07-04-2018
22613,12658544,1,07-04-2018
22613,12657608,1,07-04-2018
26784,12371350,1,07-04-2018
22613,12658544,1,07-04-2018
22613,12657608,1,07-04-2018
26784,12658404,1,07-04-2018
26784,11659624,1,07-04-2018
26784,11659812,1,07-04-2018
14294,11659526,1,07-04-2018
26784,12658598,1,07-04-2018
26784,12407326,1,07-04-2018
26784,12407318,1,07-04-2018
18062,11407280,1,07-04-2018
26784,12658120,1,07-04-2018
26784,12658532,1,07-04-2018
7215,11659766,1,07-04-2018
27493,12407718,1,07-04-2018
7215,11659766,1,07-04-2018
26784,12657386,1,07-04-2018
26784,12657802,1,07-04-2018
26784,12407698,1,07-04-2018
20433,12406886,1,07-04-2018
26784,12407702,1,07-04-2018
26784,12658252,1,07-04-2018
26784,11407170,1,07-04-2018
589,12657742,1,07-04-2018
26784,12658126,1,07-04-2018
26784,12657802,1,07-04-2018
26784,11659564,1,07-04-2018
26990,11660142,1,07-04-2018
26990,12407080,1,07-04-2018
26990,11660124,1,07-04-2018
26784,12657956,1,07-04-2018
23020,12657646,1,07-04-2018
26784,12657658,1,07-04-2018
26784,12371306,1,07-04-2018
26784,12658504,1,07-04-2018
19589,12371280,1,07-04-2018
9419,12657692,1,07-04-2018
26784,12657738,1,07-04-2018
14400,11360722,1,07-04-2018
26784,12658102,1,07-04-2018
26784,12407632,1,07-04-2018
9419,12657692,1,07-04-2018
11272,12658596,1,07-04-2018
11272,12658330,1,07-04-2018
26784,12657996,1,07-04-2018
15490,11659314,1,07-04-2018
17516,12658410,1,07-04-2018
26120,12658568,1,07-04-2018
26120,12657646,1,07-04-2018
26784,12360436,1,07-04-2018
26784,12657634,1,07-04-2018
26784,12658110,1,07-04-2018
26784,12360450,1,07-04-2018
26784,11659716,1,07-04-2018
26784,12658110,1,07-04-2018
26784,12658596,1,07-04-2018
26784,12658590,1,07-04-2018
11930,11660192,1,07-04-2018
26784,11659146,1,07-04-2018
8151,12658534,1,07-04-2018
26784,11659814,1,07-04-2018
13601,12658534,1,07-04-2018
13601,12658608,1,07-04-2018
13601,12658120,1,07-04-2018
13601,11659466,1,07-04-2018
26910,11659538,1,07-04-2018
23742,11659774,1,07-04-2018
26784,11460972,1,07-04-2018
26784,12657618,1,07-04-2018
26784,11360860,1,07-04-2018
26784,11660086,1,07-04-2018
26784,11659810,1,07-04-2018
26784,12407832,1,07-04-2018
26784,12658328,1,07-04-2018
26784,11659810,1,07-04-2018
26784,12407832,1,07-04-2018
26784,12658328,1,07-04-2018
26784,11659810,1,07-04-2018
26784,12407832,1,07-04-2018
26784,12658328,1,07-04-2018
10628,11659050,1,07-04-2018
10628,11407468,1,07-04-2018
23562,12407734,1,07-04-2018
26784,12407500,1,08-04-2018
26784,12406886,1,08-04-2018
3724,11659532,1,08-04-2018
26343,11660198,1,08-04-2018
26343,11660198,1,08-04-2018
26784,11407122,1,08-04-2018
26784,11407120,1,08-04-2018
26784,12407662,1,08-04-2018
26784,12360406,1,08-04-2018
11661,11659564,1,08-04-2018
11661,11659836,1,08-04-2018
26784,12407072,1,08-04-2018
26784,11660124,1,08-04-2018
17174,12658614,1,08-04-2018
8484,11659686,1,08-04-2018
26784,11714570,1,08-04-2018
26784,12658520,1,08-04-2018
26784,12406950,1,08-04-2018
26784,11659686,1,08-04-2018
3434,12406874,1,08-04-2018
3434,12657606,1,08-04-2018
3434,12657804,1,08-04-2018
16695,11660136,1,08-04-2018
16695,12406998,1,08-04-2018
4844,12407438,1,08-04-2018
26784,12658222,1,08-04-2018
26784,11148902,1,08-04-2018
4844,12407626,1,08-04-2018
26784,11460988,1,08-04-2018
8022,11659670,1,08-04-2018
8022,11659540,1,08-04-2018
27535,12322644,1,08-04-2018
8778,12658416,1,08-04-2018
26784,11520044,1,08-04-2018
13590,12658586,1,08-04-2018
13590,12657748,1,08-04-2018
13590,12658586,1,08-04-2018
13590,12657748,1,08-04-2018
547,12658590,1,08-04-2018
547,12407504,1,08-04-2018
547,12658596,1,08-04-2018
547,12371388,1,08-04-2018
26784,11658994,1,08-04-2018
26784,11658996,1,08-04-2018
15274,12657866,1,08-04-2018
26784,11659532,1,08-04-2018
26784,11659952,1,08-04-2018
26784,11659950,1,08-04-2018
15274,12657866,1,08-04-2018
8871,12407452,1,08-04-2018
2609,12658392,1,08-04-2018
2609,11659814,1,08-04-2018
24209,12657636,1,08-04-2018
24209,12657640,1,08-04-2018
24209,12657642,1,08-04-2018
26784,12658138,1,08-04-2018
26784,11659766,1,08-04-2018
26784,12657784,1,08-04-2018
12593,12657878,1,08-04-2018
12593,12657878,1,08-04-2018
23447,12407672,1,08-04-2018
23447,12407754,1,08-04-2018
18352,11360956,1,08-04-2018
18352,11361054,1,08-04-2018
18352,11714570,1,08-04-2018
26784,12437054,1,08-04-2018
12361,11360730,1,08-04-2018
18352,11360956,1,08-04-2018
18352,11361054,1,08-04-2018
18352,11714570,1,08-04-2018
18352,11360956,1,08-04-2018
18352,11361054,1,08-04-2018
18352,11714570,1,08-04-2018
26784,11237196,1,08-04-2018
18352,11360956,1,08-04-2018
18352,11361054,1,08-04-2018
18352,11714570,1,08-04-2018
26784,12658156,1,08-04-2018
18352,11360956,1,08-04-2018
18352,11361054,1,08-04-2018
18352,11714570,1,08-04-2018
26784,12658534,1,08-04-2018
7238,11660124,1,08-04-2018
25081,12657736,1,08-04-2018
26784,12658252,1,08-04-2018
26784,11407170,1,08-04-2018
1260,11659192,1,08-04-2018
26784,12406876,1,08-04-2018
26784,12371254,1,08-04-2018
26784,12407010,1,08-04-2018
26784,12657758,1,08-04-2018
4181,12657432,1,08-04-2018
20527,12360436,1,08-04-2018
26784,11361054,1,08-04-2018
14347,11659712,1,08-04-2018
24430,11659624,1,08-04-2018
24430,11659526,1,08-04-2018
26784,12657640,1,08-04-2018
26784,12657592,1,08-04-2018
19060,11361054,1,08-04-2018
26784,11714566,1,08-04-2018
26784,11360780,1,08-04-2018
26521,12322658,1,08-04-2018
26521,11714540,1,08-04-2018
26784,12407442,1,08-04-2018
26784,12657716,1,08-04-2018
26784,11659836,1,08-04-2018
11271,11659974,1,08-04-2018
8778,12657730,1,08-04-2018
8778,12658104,1,08-04-2018
8778,12657378,1,08-04-2018
24637,12657730,1,08-04-2018
24637,12657756,1,08-04-2018
24637,11659766,1,08-04-2018
26784,12657956,1,08-04-2018
26784,11659216,1,08-04-2018
23447,12658352,1,08-04-2018
26784,12658592,1,08-04-2018
9224,12658148,1,08-04-2018
9224,12657740,1,08-04-2018
9224,12657740,1,08-04-2018
9224,12658090,1,08-04-2018
9224,12657712,1,08-04-2018
9224,12657972,2,08-04-2018
9224,12657754,1,08-04-2018
9224,12657808,1,08-04-2018
9224,12657616,1,08-04-2018
9224,11659466,1,08-04-2018
9224,12657402,1,08-04-2018
9224,12658132,1,08-04-2018
9224,11659602,1,08-04-2018
9224,11360996,1,08-04-2018
9224,12658146,1,08-04-2018
26784,12657756,1,08-04-2018
26784,12407398,1,08-04-2018
26784,12657368,1,08-04-2018
26784,12657364,1,08-04-2018
2144,12657560,1,08-04-2018
12965,12658234,1,08-04-2018
26784,12657760,1,08-04-2018
26784,12657756,1,08-04-2018
26784,12407398,1,08-04-2018
26784,12657368,1,08-04-2018
26784,11361060,1,08-04-2018
20284,11659586,1,08-04-2018
20284,12658306,1,08-04-2018
20284,12658328,1,08-04-2018
20284,12658458,1,08-04-2018
20284,11659804,1,08-04-2018
20284,11659570,1,08-04-2018
9224,12658148,1,08-04-2018
9224,12657740,1,08-04-2018
9224,12657740,1,08-04-2018
9224,12658090,1,08-04-2018
9224,12657712,1,08-04-2018
9224,12657972,2,08-04-2018
9224,12657754,1,08-04-2018
9224,12657808,1,08-04-2018
9224,12657616,1,08-04-2018
9224,11659466,1,08-04-2018
9224,12657402,1,08-04-2018
9224,12658132,1,08-04-2018
9224,11360996,1,08-04-2018
9224,12658146,1,08-04-2018
9224,12657366,1,08-04-2018
577,11659988,1,08-04-2018
1352,11659026,1,08-04-2018
19895,12437492,1,08-04-2018
26784,12657694,1,08-04-2018
26784,12407790,1,08-04-2018
18390,11660164,1,08-04-2018
3525,11659470,1,08-04-2018
26784,12657892,1,08-04-2018
23393,12657784,1,08-04-2018
23393,12657446,1,08-04-2018
23393,11141342,2,08-04-2018
26784,11659550,1,08-04-2018
12361,11360730,1,08-04-2018
26784,11360912,1,08-04-2018
26784,12658614,1,08-04-2018
2110,11360730,1,08-04-2018
26784,12407770,1,08-04-2018
26784,12407754,1,08-04-2018
26784,12658420,1,08-04-2018
26784,12658598,1,08-04-2018
26784,12657972,1,08-04-2018
26784,12658118,1,08-04-2018
23393,12657784,1,08-04-2018
23393,12657446,1,08-04-2018
23393,11141342,2,08-04-2018
23393,12658124,1,08-04-2018
26784,12407272,1,08-04-2018
6487,11407382,1,08-04-2018
25083,12407818,1,08-04-2018
3761,12657802,1,08-04-2018
3761,12657564,1,08-04-2018
3761,11141330,1,08-04-2018
26784,12407830,1,08-04-2018
26784,12658508,1,08-04-2018
17330,11460910,1,08-04-2018
26784,12657704,1,08-04-2018
22595,12360380,1,08-04-2018
22595,11460864,1,08-04-2018
22595,11714428,1,08-04-2018
22595,12407368,1,08-04-2018
22595,11145684,1,08-04-2018
12965,12657678,1,08-04-2018
9957,12658504,1,08-04-2018
26784,12407656,1,08-04-2018
22397,12658262,1,08-04-2018
22397,12360464,1,08-04-2018
22397,11714566,1,08-04-2018
22397,12658328,1,08-04-2018
26784,12371312,1,08-04-2018
26784,12658424,1,08-04-2018
26784,12658220,1,08-04-2018
26784,12657728,1,08-04-2018
26784,12657562,1,08-04-2018
26784,12657608,1,08-04-2018
26784,12658118,1,08-04-2018
26784,12657554,1,08-04-2018
26784,12657656,1,08-04-2018
6620,11659688,1,08-04-2018
26784,12657780,1,08-04-2018
26784,11659716,1,08-04-2018
26784,12657756,1,08-04-2018
4410,11460908,1,08-04-2018
26784,12658542,1,08-04-2018
26784,12658568,1,08-04-2018
26784,12658432,1,08-04-2018
26784,12407650,1,08-04-2018
26784,12657558,1,08-04-2018
26784,11407178,1,08-04-2018
3824,12657972,1,08-04-2018
3824,12371284,1,08-04-2018
3824,11660122,1,08-04-2018
3824,11660120,1,08-04-2018
3824,11660228,1,08-04-2018
3824,11660048,1,08-04-2018
3824,11660168,1,08-04-2018
26784,12407236,1,08-04-2018
26784,12658600,1,08-04-2018
14549,12657756,1,08-04-2018
14549,12657656,1,08-04-2018
14549,11603792,1,08-04-2018
14549,12658596,1,08-04-2018
14549,11141330,1,08-04-2018
14549,11659580,1,08-04-2018
14549,12658426,1,08-04-2018
21141,12406918,1,08-04-2018
21141,11659004,1,08-04-2018
18058,12658674,1,08-04-2018
8568,12658032,1,08-04-2018
23020,12658382,1,08-04-2018
23020,11659560,1,08-04-2018
26784,12658302,1,08-04-2018
5458,11659686,1,08-04-2018
26784,11659812,1,08-04-2018
26784,12658458,1,08-04-2018
26784,12407754,1,08-04-2018
26784,12657706,1,08-04-2018
22620,12658044,1,08-04-2018
10107,12657870,1,08-04-2018
3820,11659164,1,08-04-2018
3820,12657756,1,08-04-2018
26784,11360724,1,08-04-2018
26784,12658282,1,08-04-2018
568,11360962,1,08-04-2018
547,12658590,1,08-04-2018
547,12407504,1,08-04-2018
547,12658596,1,08-04-2018
547,12371388,1,08-04-2018
547,12658590,1,08-04-2018
547,12407504,1,08-04-2018
547,12658596,1,08-04-2018
547,12371388,1,08-04-2018
26784,11407272,1,08-04-2018
12965,12657400,1,08-04-2018
12965,12658302,1,08-04-2018
26784,12657618,1,08-04-2018
12965,12657650,1,08-04-2018
7770,12658112,1,08-04-2018
26784,12658424,1,08-04-2018
26784,12658350,1,08-04-2018
19485,12407708,1,08-04-2018
7428,11360996,1,08-04-2018
7428,11659604,1,08-04-2018
25081,12658534,1,08-04-2018
25081,12657552,1,08-04-2018
26784,12658690,1,08-04-2018
26784,12658328,1,08-04-2018
2300,11407280,1,08-04-2018
18641,11659812,1,08-04-2018
26784,12407132,1,08-04-2018
26784,11714458,1,08-04-2018
26784,12657514,1,08-04-2018
26784,12658062,1,08-04-2018
12965,12657650,1,08-04-2018
26784,11659034,1,08-04-2018
26784,12399312,1,08-04-2018
26784,11460938,3,08-04-2018
26784,12371364,1,08-04-2018
26784,12371366,2,08-04-2018
26784,11659842,1,08-04-2018
26784,12322646,1,08-04-2018
26784,12406924,1,08-04-2018
26784,12657640,1,08-04-2018
26784,12406872,1,08-04-2018
13495,12658158,1,08-04-2018
13495,12657616,1,08-04-2018
26784,12658424,1,08-04-2018
16381,11360730,1,08-04-2018
26784,11659538,1,08-04-2018
26784,12657562,1,08-04-2018
21470,12658142,1,08-04-2018
21470,12657780,2,08-04-2018
26784,12657704,1,08-04-2018
26784,12658224,1,08-04-2018
14247,12407828,1,08-04-2018
18454,12657740,1,08-04-2018
26784,12658456,1,08-04-2018
26962,11407140,1,08-04-2018
26962,12371316,1,08-04-2018
26962,12371318,1,08-04-2018
26962,11407224,1,08-04-2018
26784,12657700,1,08-04-2018
26784,12658538,1,08-04-2018
5578,12658300,1,08-04-2018
5578,12658300,1,08-04-2018
23781,11659312,1,08-04-2018
26784,11659686,1,08-04-2018
24039,11659722,1,08-04-2018
24039,12658352,1,08-04-2018
24039,11659722,1,08-04-2018
24039,12658352,1,08-04-2018
26784,11659020,1,08-04-2018
26784,12371342,1,08-04-2018
26784,12657804,1,08-04-2018
26784,11659544,1,08-04-2018
26784,11659624,1,08-04-2018
26784,11659604,1,08-04-2018
26784,11145748,1,08-04-2018
26784,12407480,1,08-04-2018
17149,12658288,1,09-04-2018
17149,12360400,1,09-04-2018
17149,12658252,1,09-04-2018
17149,12658282,1,09-04-2018
17149,12658376,1,09-04-2018
17149,12658288,1,09-04-2018
17149,12360400,1,09-04-2018
17149,12658252,1,09-04-2018
17149,12658282,1,09-04-2018
17149,12658376,1,09-04-2018
17149,12658288,1,09-04-2018
17149,12360400,1,09-04-2018
17149,12658252,1,09-04-2018
17149,12658282,1,09-04-2018
17149,12658376,1,09-04-2018
26784,12658608,1,09-04-2018
26784,12407394,1,09-04-2018
26784,12657362,1,09-04-2018
26784,12407496,1,09-04-2018
26784,12371296,1,09-04-2018
26784,12437054,1,09-04-2018
9389,12436466,1,09-04-2018
18441,12657642,1,09-04-2018
16718,11659552,1,09-04-2018
26784,11659242,1,09-04-2018
10466,11659946,1,09-04-2018
25085,11660198,1,09-04-2018
25085,12407178,1,09-04-2018
25085,11660132,2,09-04-2018
25085,12371932,1,09-04-2018
25085,12407068,1,09-04-2018
25085,12371324,1,09-04-2018
25085,12371326,1,09-04-2018
25085,11659406,1,09-04-2018
25085,11714676,1,09-04-2018
25085,12657680,1,09-04-2018
25085,12657690,1,09-04-2018
25085,12657678,1,09-04-2018
13628,12407014,1,09-04-2018
3513,12407132,1,09-04-2018
25620,12657402,1,09-04-2018
3338,12658538,1,09-04-2018
26784,12407792,1,09-04-2018
26784,11659548,1,09-04-2018
26784,11659604,1,09-04-2018
26784,12407742,2,09-04-2018
26784,11659586,1,09-04-2018
15796,12371386,1,09-04-2018
15796,11659834,1,09-04-2018
15796,12371386,1,09-04-2018
15796,11659834,1,09-04-2018
15796,12371386,1,09-04-2018
15796,11659834,1,09-04-2018
15796,12371386,1,09-04-2018
15796,11659834,1,09-04-2018
8297,11659680,1,09-04-2018
8297,11659680,1,09-04-2018
10730,11714676,1,09-04-2018
20571,11139524,1,09-04-2018
8110,12658148,1,09-04-2018
8110,11659158,1,09-04-2018
